grant_fiscal_year,funding_program,grant_number,project_year,organization_name,upin,description,ali,contract_number,allocationamount,encumbered_amount,expendedamount,activebalance,closedoutbalance,project_status,project_closed_by,project_closed_date,project_closed_time,ntd_id,itp_id,name_NTD_Airtable,doing_business_as,reporter_acronym,organization_type,reporter_type,city,county,mobility_services_operated,merge_status,vehicle_purchase,operating_assistance,mobility_management,hardware_software_purchase,communications,facilities_eqp,surveillance,subsidy,project_categories
2017,5310 Exp,CA-2017-169 | 0017000186-E,2017,Amador Transit,BCG0001035,Operating Assistance,300901,64AO18-00677,30144.0,30144.0,30144.0,0.0,0,Open,,,,9R02-91000,11.0,Amador Regional Transit System,,ARTS,Independent Public Agency or Authority of Transit Service,Rural Reporter,Jackson,Amador,"Amador Transit,Amador Transit Dial-A-Ride","Manual Match, NTD",0,1,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Peppermint Ridge,BCG0000465,Purchase Replacement < 30 Ft Bus,111204,64AC18-00711,63000.0,63000.0,0.0,63000.0,0,Open,,,,,,Peppermint Ridge,,,Non-Profit Organization,,Corona,Riverside,Peppermint Ridge,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Peppermint Ridge,BCG0000468,Purchase Replacement < 30 Ft Bus,111204,64AC18-00711,70000.0,70000.0,0.0,70000.0,0,Open,,,,,,Peppermint Ridge,,,Non-Profit Organization,,Corona,Riverside,Peppermint Ridge,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Peppermint Ridge,BCG0000470,Purchase Replacement < 30 Ft Bus,111204,64AC18-00711,70000.0,70000.0,0.0,70000.0,0,Open,,,,,,Peppermint Ridge,,,Non-Profit Organization,,Corona,Riverside,Peppermint Ridge,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Peppermint Ridge,BCG0000555,Buy <30-Ft Bus For Expansion,111304,64AC18-00711,70000.0,70000.0,0.0,70000.0,0,Open,,,,,,Peppermint Ridge,,,Non-Profit Organization,,Corona,Riverside,Peppermint Ridge,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Peppermint Ridge,BCG0000601,Buy <30-Ft Bus For Expansion,111304,64AC18-00711,63000.0,63000.0,0.0,63000.0,0,Open,,,,,,Peppermint Ridge,,,Non-Profit Organization,,Corona,Riverside,Peppermint Ridge,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Peppermint Ridge,BCG0000602,Buy <30-Ft Bus For Expansion,111304,64AC18-00711,63000.0,63000.0,0.0,63000.0,0,Open,,,,,,Peppermint Ridge,,,Non-Profit Organization,,Corona,Riverside,Peppermint Ridge,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000585,Purchase Replacement < 30 Ft Bus,111204,64AC18-00713,73000.0,73000.0,70318.3,2681.7,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000587,Purchase Replacement < 30 Ft Bus,111204,64AC18-00713,73000.0,73000.0,70318.3,2681.7,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000588,Purchase Replacement < 30 Ft Bus,111204,64AC18-00713,73000.0,73000.0,70318.3,2681.7,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000589,Purchase Replacement < 30 Ft Bus,111204,64AC18-00713,73000.0,73000.0,70318.3,2681.7,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000590,Purchase Replacement < 30 Ft Bus,111204,64AC18-00713,73000.0,73000.0,70318.3,2681.7,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000591,Purchase Replacement < 30 Ft Bus,111204,64AC18-00713,73000.0,73000.0,70318.3,2681.7,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000592,Purchase Replacement < 30 Ft Bus,111204,64AC18-00713,73000.0,73000.0,70318.3,2681.7,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000593,Purchase Replacement < 30 Ft Bus,111204,64AC18-00713,73000.0,73000.0,70318.3,2681.7,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000594,Purchase Replacement < 30 Ft Bus,111204,64AC18-00713,73000.0,73000.0,70318.3,2681.7,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000595,Purchase Replacement < 30 Ft Bus,111204,64AC18-00713,73000.0,73000.0,70318.3,2681.7,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000596,Purchase Replacement Van,111215,,-49000.0,0.0,0.0,-49000.0,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000596,Purchase Replacement Van,111215,,49000.0,0.0,0.0,49000.0,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0000597,Purchase Replacement < 30 Ft Bus,111204,64AC18-00713,63000.0,63000.0,58405.28,4594.72,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0001439,Buy <30-Ft Bus For Expansion,111304,64AC18-00714,70000.0,70000.0,62475.89,7524.11,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0001440,Buy <30-Ft Bus For Expansion,111304,64AC18-00714,70000.0,70000.0,62727.52,7272.48,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0001441,Buy <30-Ft Bus For Expansion,111304,64AC18-00642,-7272.48,62727.52,62727.52,-70000.0,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0001441,Buy <30-Ft Bus For Expansion,111304,64AC18-00642,70000.0,62727.52,62727.52,7272.48,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0001442,Buy <30-Ft Bus For Expansion,111304,64AC18-00642,70000.0,70000.0,62475.89,7524.11,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Pride Industries One Inc,BCG0001443,Buy <30-Ft Bus For Expansion,111304,64AC18-00642,70000.0,70000.0,62475.89,7524.11,0,Open,,,,,453.0,Pride Industries Inc,,,Company,,Roseville,Placer,Pride Industries Transportation,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Redwood Coast Seniors Inc,BCG0000523,Purchase Replacement < 30 Ft Bus,111204,64AC18-00613,-4073.58,58926.42,58926.42,-63000.0,0,Open,,,,,456.0,Redwood Coast Seniors,,,Non-Profit Organization,,Fort Bragg,Mendocino,Redwood Coast Senior Rides,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Redwood Coast Seniors Inc,BCG0000523,Purchase Replacement < 30 Ft Bus,111204,64AC18-00613,63000.0,58926.42,58926.42,4073.58,0,Open,,,,,456.0,Redwood Coast Seniors,,,Non-Profit Organization,,Fort Bragg,Mendocino,Redwood Coast Senior Rides,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Riverside Transit Agency,BCG0000509,Mobility Management,117L00,64AM18-00761,438862.0,438862.0,438862.0,0.0,0,Open,,,,90031,269.0,Riverside Transit Agency,,RTA,Independent Public Agency or Authority of Transit Service,Full Reporter,Riverside,Riverside,"Riverside Transit,Riverside Transit Dial-A-Ride",Name Match; NTD,0,0,1,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,SMOOTH,BCG0000330,Purchase Replacement < 30 Ft Bus,111204,64AC18-00649,73000.0,73000.0,73000.0,0.0,0,Open,,,,,,Santa Maria Organization of Transportation Helpers (SMOOTH) ,,,Company,,Santa Maria,Santa Barbara,"Guadalupe Flyer,Guadalupe Shuttle,Santa Maria/Orcutt Senior Dial-A-Ride","Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,SMOOTH,BCG0000331,Purchase Replacement < 30 Ft Bus,111204,64AC18-00649,73000.0,73000.0,73000.0,0.0,0,Open,,,,,,Santa Maria Organization of Transportation Helpers (SMOOTH) ,,,Company,,Santa Maria,Santa Barbara,"Guadalupe Flyer,Guadalupe Shuttle,Santa Maria/Orcutt Senior Dial-A-Ride","Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,SAHA,BCG0000416,Buy <30-Ft Bus For Expansion,111304,64AC18-00735,73000.0,73000.0,0.0,73000.0,0,Open,,,,,,Satellite Affordable Housing Associates (SAHA),,,Non-Profit Organization,,Berkeley,Alameda,SAHA,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Benito County Local Transportation Authority,BCG0000630,Purchase Replacement < 30 Ft Bus for JDA,111204,64AC18-00609,70000.0,70000.0,62681.46,7318.54,0,Open,,,,9R02-91009,274.0,San Benito County Local Transportation Authority,,SBCLTA,Independent Public Agency or Authority of Transit Service,Rural Reporter,Hollister,San Benito,"County Express On-Demand,County Express,County Express Dial-A Ride",Name Match; Airtable,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Francisco Municipal Transportation Agency,BCG0000927,Mobility Management,117L00,64AM18-00762,773833.0,773833.0,773833.0,0.0,0,Open,,,,90015,282.0,City and County of San Francisco,San Francisco Municipal Transportation Agency (MUNI),SFMTA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,San Francisco,San Francisco,"Muni Metro,SF Access Van,Muni Bus,San Francisco Cable Cars,Market Street Historic Railway","Manual Match, NTD",0,0,1,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001007,Buy <30-Ft Bus For Expansion,111304,64AC18-00734,-7000.0,63000.0,63000.0,-70000.0,0,Open,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001007,Buy <30-Ft Bus For Expansion,111304,64AC18-00734,70000.0,63000.0,63000.0,7000.0,0,Open,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001372,Purchase Computer Hardware,114207,,7571.0,0.0,0.0,0.0,0,In Development,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,0,0,0,1,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001380,Buy <30-Ft Bus For Expansion,111304,64AC18-00734,-7000.0,63000.0,63000.0,-70000.0,0,Open,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001380,Buy <30-Ft Bus For Expansion,111304,64AC18-00734,70000.0,63000.0,63000.0,7000.0,0,Open,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001381,Buy <30-Ft Bus For Expansion,111304,64AC18-00734,-7000.0,63000.0,63000.0,-70000.0,0,Open,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001381,Buy <30-Ft Bus For Expansion,111304,64AC18-00734,70000.0,63000.0,63000.0,7000.0,0,Open,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001382,Buy <30-Ft Bus For Expansion,111304,64AC18-00734,-7000.0,63000.0,63000.0,-70000.0,0,Open,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001382,Buy <30-Ft Bus For Expansion,111304,64AC18-00734,70000.0,63000.0,63000.0,7000.0,0,Open,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001383,Buy <30-Ft Bus For Expansion,111304,64AC18-00734,-7000.0,63000.0,63000.0,-70000.0,0,Open,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001383,Buy <30-Ft Bus For Expansion,111304,64AC18-00734,70000.0,63000.0,63000.0,7000.0,0,Open,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001384,Buy <30-Ft Bus For Expansion,111304,64AC18-00734,-7000.0,63000.0,63000.0,-70000.0,0,Open,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Joaquin Regional Transit District,BCG0001384,Buy <30-Ft Bus For Expansion,111304,64AC18-00734,70000.0,63000.0,63000.0,7000.0,0,Open,,,,90012,284.0,San Joaquin Regional Transit District,,RTD,Independent Public Agency or Authority of Transit Service,Full Reporter,Stockton,San Joaquin,"SJRTD Local,SJRTD BRT Express,SJRTD Commuter,SJRTD Hopper,RTD Dial-A-Ride",Name Match; NTD,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,San Luis Obispo Council of Governments,BCG0000842,Mobility Management,117L00,64AM18-00674,399419.0,399419.0,399372.26,46.74,0,Open,,,,90297,288.0,San Luis Obispo Council of Governments,,SLOCOG,MPO/RTPA,Reduced Reporter,San Luis Obispo,San Luis Obispo,Paso Robles Dial-A-Ride,Name Match; NTD,0,0,1,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Santa Clara Valley Transportation Authority,BCG0000369,Mobility Management,117L00,64AM18-00763,-1526830.0,0.0,0.0,-1526830.0,0,Open,,,,90013,294.0,Santa Clara Valley Transportation Authority,,VTA,Independent Public Agency or Authority of Transit Service,Full Reporter,San Jose,Santa Clara,"VTA Light Rail,VTA Rapid Bus,VTA Express Bus,VTA Bus,VTA ACE Shuttles,Valley Medical Center Shuttle,VTA ACCESS,VTA School Tripper",Name Match; NTD,0,0,1,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Santa Clara Valley Transportation Authority,BCG0000369,Mobility Management,117L00,64AM18-00763,1526830.0,0.0,0.0,1526830.0,0,Open,,,,90013,294.0,Santa Clara Valley Transportation Authority,,VTA,Independent Public Agency or Authority of Transit Service,Full Reporter,San Jose,Santa Clara,"VTA Light Rail,VTA Rapid Bus,VTA Express Bus,VTA Bus,VTA ACE Shuttles,Valley Medical Center Shuttle,VTA ACCESS,VTA School Tripper",Name Match; NTD,0,0,1,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Shores of Hope ,BCG0000379,Purchase Replacement < 30 Ft Bus,111204,64AC18-00715,73000.0,73000.0,72076.93,923.07,0,Open,,,,,458.0,Shores of Hope,,,Non-Profit Organization,,West Sacramento,Sacramento,Shores of Hope Transportation Services,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Shores of Hope ,BCG0000380,Purchase Replacement < 30 Ft Bus,111204,64AC18-00715,73000.0,73000.0,72076.93,923.07,0,Open,,,,,458.0,Shores of Hope,,,Non-Profit Organization,,West Sacramento,Sacramento,Shores of Hope Transportation Services,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,Solano Tranportation Authority ,BCG0000940,Mobility Management,117L00,64AM18-00675,500000.0,500000.0,500000.0,0.0,0,Open,,,,,,Solano Transportation Authority,,,Independent Public Agency or Authority of Transit Service,,Suisun City,Solano,Solano Mobility Local Taxi Card Program,"Manual Match, Airtable",0,0,1,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,The Arc of Amador and Calaveras,BCG0000473,Buy Van For Svc Expansion,111315,64AC18-00623,-2260.3,46739.7,46739.7,-49000.0,0,Open,,,,,461.0,The Arc of Amador and Calaveras,,,Non-Profit Organization,,Sutter Creek,"Amador, Calaveras",The Arc of Amador and Calaveras,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,The Arc of Amador and Calaveras,BCG0000473,Buy Van For Svc Expansion,111315,64AC18-00623,49000.0,46739.7,46739.7,2260.3,0,Open,,,,,461.0,The Arc of Amador and Calaveras,,,Non-Profit Organization,,Sutter Creek,"Amador, Calaveras",The Arc of Amador and Calaveras,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,The Arc of Amador and Calaveras,BCG0000474,Buy Van For Svc Expansion,111315,64AC18-00623,-2260.3,46739.7,46739.7,-49000.0,0,Open,,,,,461.0,The Arc of Amador and Calaveras,,,Non-Profit Organization,,Sutter Creek,"Amador, Calaveras",The Arc of Amador and Calaveras,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,The Arc of Amador and Calaveras,BCG0000474,Buy Van For Svc Expansion,111315,64AC18-00623,49000.0,46739.7,46739.7,2260.3,0,Open,,,,,461.0,The Arc of Amador and Calaveras,,,Non-Profit Organization,,Sutter Creek,"Amador, Calaveras",The Arc of Amador and Calaveras,Name Match; Airtable,1,0,0,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,The Center for Independent Living,BCG0000483,Mobility Management,117L00,64AM18-00748,618960.0,618960.0,618960.0,0.0,0,Open,,,,,,,,,Non-Profit Organization,,Berkeley,Alameda,,No Match,0,0,1,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,The Center for Independent Living,BCG0000484,Mobility Management WCCC,117L00,64AM18-00748,200000.0,200000.0,184644.16,15355.84,0,Open,,,,,,,,,Non-Profit Organization,,Berkeley,Alameda,,No Match,0,0,1,0,0,0,0,0,1
2017,5310 Trad,CA-2017-169 | 0017000186-T,2017,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0000792,Purchase Replacement < 30 Ft Bus,111204,64AC18-00716,10.0,73010.0,0.0,10.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
