Stop ID #,Stop Abbreviation,Stop Location,Out/In,,Lat,Long,Shelter? Y/N,Type LNI/Wood,Small sign (ID),CHK Panel,MTD sign,# of Benches,Bench Type,Trashcan,# of cans,Trashcan Type,ADA,Notes,Pole,Link
904,ViReNidN,Via Real & Nidever,Inbound,,34.416422,-119.560311,no,,yes,No,yes,0,,no,0,,No,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Via+Real+%26+Nidever/@34.4165567,-119.5615128,3a,19.5y,151.84h,82.49t/data=!3m6!1e1!3m4!1suM6zi4yGsXQWNgN2tvTZbQ!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e90e7c3ab199db:0x3ed3635b1db7b7df!2sVia+Real+%26+Nidever!8m2!3d34.4164397!4d-119.5608457!16s%2Fg%2F11c1pqfc4z!3m6!1s0x80e90e7c2265e0d1:0x13d1974b9b5f1012!8m2!3d34.416497!4d-119.56145!10e5!16s%2Fg%2F11kn19r2y7?entry=ttu"
905,ViReGalN,Via Real & Gallup & Stribling #3450,Inbound,,34.41506,-119.558047,no,,yes,No,yes,no,,no,0,,No,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Via+Real+%26+Gallup+%26+Stribling+%233450/@34.4146775,-119.5574717,3a,21.3y,270.58h,85.66t/data=!3m6!1e1!3m4!1sQ7cFxjLELXe1E6IlhzdZZQ!2e0!7i16384!8i8192!4m11!1m2!2m1!1sVia+Real+%26+Gallup+%26+Stribling+%233450!3m7!1s0x80e90e7d77223131:0x2404206168197a68!8m2!3d34.41506!4d-119.558047!10e5!15sCiNWaWEgUmVhbCAmIEdhbGx1cCAmIFN0cmlibGluZyAjMzQ1MJIBCGJ1c19zdG9w4AEA!16s%2Fg%2F11c6_g11k3?entry=ttu"
907,ViReSenN,Via Real & Sentar,Inbound,,34.416662,-119.569033,no,,yes,No,yes,no,,no,0,,No,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Via+Real+%26+Sentar/@34.4167243,-119.5691682,3a,20.9y,126.66h,84.95t/data=!3m7!1e1!3m5!1sjAutYg605pwKnXrpr0E2tA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DjAutYg605pwKnXrpr0E2tA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D110.1863%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x80e90e77636c5161:0xd7e57c407e03a225!2sVia+Real+%26+Sentar!8m2!3d34.416717!4d-119.5690495!16s%2Fg%2F11g6x6x8xz!3m6!1s0x80e90e7763a03189:0xdafbcc06edc059d5!8m2!3d34.416662!4d-119.569033!10e5!16s%2Fg%2F11g6wyn496?entry=ttu"
908,ViReCrmN,Via Real & Cramer,Inbound,,34.40452,-119.527596,no,,yes,No,yes,no,,no,0,,No,Listed as Via Real + Santa Ynez in Tracker and Maps,Galvinized Pole - Silver,"https://www.google.com/maps/place/Via+Real+%26+Santa+Ynez/@34.4045879,-119.5277829,3a,41.6y,153.43h,84t/data=!3m6!1e1!3m4!1sm2AwoJPiYFNwYQxIxr2RRA!2e0!7i16384!8i8192!4m10!1m2!2m1!1sVia+Real+%26+Cramer!3m6!1s0x80e90ec40d93ebf1:0x11ebc259f6024051!8m2!3d34.40452!4d-119.527596!10e5!16s%2Fg%2F1tj73xnn?entry=ttu"
909,ViReTorN,Via Real & Toro Canyon,Inbound,,34.415785,-119.576076,no,,yes,No,yes,1,Wooden,yes,1,Concrete,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Via+Real+%26+Toro+Canyon/@34.4158722,-119.576145,3a,32.7y,161.93h,85.22t/data=!3m7!1e1!3m5!1sW13ak7fCEV8HO76XxmobxA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DW13ak7fCEV8HO76XxmobxA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D142.18555%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x80e90e75cbc6c663:0x7c5a9f9aaefc7fd3!2sVia+Real+%26+Toro+Canyon!8m2!3d34.415931!4d-119.5757665!16s%2Fg%2F11c535mbn9!3m6!1s0x80e90e75b1533491:0xa5b3c7b3775c2255!8m2!3d34.415785!4d-119.576076!10e5!16s%2Fg%2F1v_w2n_3?entry=ttu"
910,ViRePaWN,Via Real & Padaro West,Inbound,,34.417444,-119.584259,no,,yes,No,yes,no,,no,0,,No,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Via+Real+%26+West+Padaro/@34.4174952,-119.5843222,3a,41.3y,131.08h,86.65t/data=!3m7!1e1!3m5!1sY8MwBY66iOn9cbpneBdbSw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DY8MwBY66iOn9cbpneBdbSw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D113.64753%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x80e90de049cf57d7:0x11821d5fecfb6061!2sVia+Real+%26+West+Padaro!8m2!3d34.417682!4d-119.58276!16s%2Fg%2F1tdp0sbl!3m6!1s0x80e90de1b9110db5:0x97b4e25f8d7153da!8m2!3d34.417449!4d-119.584224!10e5!16s%2Fg%2F11kn18b5dm?entry=ttu"
911,ViReSPMN,Via Real & Sandpiper MHP #3950,n/a,,34.406104,-119.541246,no,,,,,,,,,,,Stop removed,,
912,ViReCDFN,Via Real & Casas De Las Flores,Inbound,,34.405286,-119.535456,no,,yes,No,yes,no,,no,0,,No,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Casa+De+Los+Flores/@34.4052682,-119.5353318,3a,37.4y,158.36h,88.08t/data=!3m6!1e1!3m4!1sXxCRLFqEyPk83nmM3Y6PgA!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e90eea732ffe4d:0x8a5b994952f512ba!2sVia+Real+%26+Casas+De+Las+Flores!8m2!3d34.405358!4d-119.535461!16s%2Fg%2F1wf38y2l!3m6!1s0x80e90eea6c416961:0x105fab6d5d489e5e!8m2!3d34.405118!4d-119.534935!10e5!16s%2Fg%2F1tnms0q0?entry=ttu"
914,WalnRhod,Walnut & Rhoads,n/a,,34.426878,-119.802372,no,,yes,No,yes,no,,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Walnut+%26+Rhoads/@34.4269548,-119.8024241,3a,16.6y,26.69h,87.16t/data=!3m7!1e1!3m5!1sgszDdmKiAQEGZE4Z8PDXAA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DgszDdmKiAQEGZE4Z8PDXAA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D141.93384%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m7!3m6!1s0x80e93fefbb63157b:0x62376b39be0aac3a!8m2!3d34.426878!4d-119.802372!10e5!16s%2Fg%2F1vhkkvyx?entry=ttu"
919,MilpFigN,Milpas & Figueroa,Inbound,,34.43178,-119.69297,no,,yes,Yes,yes,no,,yes,1,Concrete,No,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Milpas+%26+Figueroa/@34.431884,-119.6930593,3a,44.4y,159.61h,86.32t/data=!3m6!1e1!3m4!1sx7U6DV9CnBSv7h-AnLzpGg!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e9137e8eebb9b3:0x397c9c1ef86fd714!2sMilpas+%26+Figueroa!8m2!3d34.431811!4d-119.692904!16s%2Fg%2F11dxkv09vg!3m6!1s0x80e9137e8edbc019:0x49c730eb35be93f6!8m2!3d34.43178!4d-119.69297!10e5!16s%2Fg%2F1tffk2fw?entry=ttu"
920,MilpMasN,Milpas & Mason,Inbound,,34.422338,-119.680071,no,,yes,Yes,yes,1,Green Wabash,no,0,,Yes,,Street lamp,"https://www.google.com/maps/place/Milpas+%26+Mason/@34.4224879,-119.6799942,3a,41.6y,203.62h,90.39t/data=!3m7!1e1!3m5!1s_6JuRkhEdNAvSEti8gApVg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D_6JuRkhEdNAvSEti8gApVg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D191.30072%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x80e9139a38ddf13f:0x81e8f95c9be8aee8!2sMilpas+%26+Mason!8m2!3d34.422535!4d-119.6801815!16s%2Fg%2F11c535yh_h!3m6!1s0x80e9139a3e58c71f:0xa94661783c46922e!8m2!3d34.422338!4d-119.680071!10e5!16s%2Fg%2F11b6y912qz?entry=ttu"
921,JuniCasN,Junipero & Castillo,Inbound,,34.430671,-119.72397,no,,no,,no,,,no,,,,Stop closed and removed - Line 3,,"https://www.google.com/maps/place/Junipero+%26+Castillo/@34.4306619,-119.7240844,3a,75y,91.82h,88.88t/data=!3m7!1e1!3m5!1shYHJFdpptjLcg8fSLwkKeQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DhYHJFdpptjLcg8fSLwkKeQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D84.1401%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m16!1m7!2m6!1sJunipero+%26+Castillo!3m4!2s34.422327,+-119.680092!4m2!1d-119.6800925!2d34.4223269!3m7!1s0x80e914edea970ecb:0x939f6da3480bb22b!8m2!3d34.430671!4d-119.72397!10e5!15sChNKdW5pcGVybyAmIENhc3RpbGxvkgEIYnVzX3N0b3DgAQA!16s%2Fg%2F1tg9hwc3?entry=ttu"
922,JuniCaRN,Junipero & Calle Real,Inbound,,34.427748,-119.72705,no,,yes,Yes,yes,1,Green Wabash,no,0,,Yes,Pole painted green - no frame,Powder Coated Pole - Green,"https://www.google.com/maps/place/Junipero+%26+Calle+Real/@34.4278185,-119.7270986,3a,48.8y,80.09h,84.4t/data=!3m7!1e1!3m5!1sikdo-xaWXXuYzhWWcNSTEg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dikdo-xaWXXuYzhWWcNSTEg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D149.51471%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x80e914f1c605a7c9:0x893d949839758f82!2sJunipero+%26+Calle+Real!8m2!3d34.4275745!4d-119.7273645!16s%2Fg%2F11c1pf1wxn!3m6!1s0x80e914f1c40beddf:0x7142e2570abbe192!8m2!3d34.427748!4d-119.72705!10e5!16s%2Fg%2F1tq4rd6k?entry=ttu"
925,HollKelO,Hollister & Kellogg,Outbound,,34.435796,-119.82115,yes,LNI,yes,Yes,yes,2,Green Wabash,yes,1,City Can (Dome),Yes,,LNI Shelter,"https://www.google.com/maps/place/Hollister+at+Kellogg/@34.4357665,-119.8211378,3a,42.5y,46.01h,86.24t/data=!3m6!1e1!3m4!1sWQMCoGVO6XFojiuhy8M4Ng!2e0!7i16384!8i8192!4m7!3m6!1s0x80e94077ae0ee025:0x256c7b6f80511b6f!8m2!3d34.435796!4d-119.82115!10e5!16s%2Fg%2F11b6y9bdbb?entry=ttu"
926,HollPueO,Hollister & Puente,Outbound,,34.437692,-119.78393,no,,yes,Yes,yes,1,Green Wabash,no,0,,Yes,,Green - Finial,"https://www.google.com/maps/place/Hollister+%26+Puente/@34.4376577,-119.7839865,3a,20.3y,280.46h,85.52t/data=!3m7!1e1!3m5!1sMatFeIgfmVCTy-t2MeNb5w!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DMatFeIgfmVCTy-t2MeNb5w%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D45.974247%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x80e91556b64ab5d7:0x719bbe6894ef3533!2sHollister+%26+Puente!8m2!3d34.43763!4d-119.783677!16s%2Fg%2F11cr_vwhv2!3m6!1s0x80e91556b9c6bcd3:0xf25e90da90c4cde!8m2!3d34.437692!4d-119.78393!10e5!16s%2Fg%2F1tmy5c5r?entry=ttu"
927,HollSaMO,Hollister & San Marcos,Outbound,,34.435391,-119.79632,yes,Wood,yes,Yes,yes,1,Wooden,yes,1,Concrete,Yes,,Wooden Shelter,"https://www.google.com/maps/place/Hollister+%26+San+Marcos/@34.4353312,-119.7964151,3a,45.8y,297.19h,93.11t/data=!3m6!1e1!3m4!1sKjXmJ5-aEh-6AXEDO0GXvA!2e0!7i16384!8i8192!4m11!1m2!2m1!1sHollister+%26+San+Marcos!3m7!1s0x80e93ffbe30a0e91:0x82c6232c136bd06b!8m2!3d34.4354015!4d-119.7956165!10e5!15sChZIb2xsaXN0ZXIgJiBTYW4gTWFyY29zIgOIAQGSARdsb2dpY2FsX3RyYW5zaXRfc3RhdGlvbuABAA!16s%2Fg%2F11cr_syljd?entry=ttu"
928,HollStoO,Hollister & Storke,Outbound,,34.430328,-119.86888,yes,Lni,yes,Yes,yes,1,Green Wabash,yes,1,Green Wabash,Yes,,LNI Shelter,"https://www.google.com/maps/place/Hollister+%26+Storke+928/@34.4302848,-119.8686254,3a,36.8y,23.31h,89.73t/data=!3m6!1e1!3m4!1szqemmAhIWgg91TEQATIzag!2e0!7i16384!8i8192!4m10!1m2!2m1!1sHollister+%26+Storke!3m6!1s0x80e940a540f7d26f:0xa49af9d74cd392a5!8m2!3d34.430292!4d-119.86873!10e5!16s%2Fg%2F1tfqr7pn?entry=ttu"
929,HollViaO,Hollister & Viajero,Outbound,,34.429747,-119.89603,yes,Lni,yes,Yes,yes,1,Green Wabash,yes,1,Green Wabash,No,,LNI Shelter,"https://www.google.com/maps/place/Hollister+%26+Viajero/@34.4296991,-119.897774,3a,40.9y,38.53h,85.26t/data=!3m6!1e1!3m4!1sIE6f69WE_39plAWXyiA6bQ!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e94746914600a1:0x3313699e3f5e6edd!2sHollister+%26+Viajero!8m2!3d34.429581!4d-119.897021!16s%2Fg%2F1v5fs6gn!3m6!1s0x80e94746c73d348d:0xbe4463f004bad27a!8m2!3d34.429796!4d-119.897653!10e5!16s%2Fg%2F11g9qfvpyy?entry=ttu"
930,HollWarN,Hollister & Ward,Inbound,,34.435141,-119.816373,no,,yes,Yes,yes,1,Green Wabash,no,0,,Yes,,Green - Finial,"https://www.google.com/maps/place/Hollister+%26+Ward/@34.4351858,-119.8164823,3a,41.3y,126.74h,85.15t/data=!3m6!1e1!3m4!1s4AHTQ-b9n7OdZ0pTo2N6cw!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e94075f6cb9a6b:0xc5d5795d2727872e!2sHollister+%26+Ward!8m2!3d34.4352945!4d-119.8168915!16s%2Fg%2F11c1p9710m!3m6!1s0x80e94075f50df281:0x14fb3af8fbff5223!8m2!3d34.435141!4d-119.816373!10e5!16s%2Fg%2F1tdzlwhs?entry=ttu"
931,HollCrWN,Hollister & Los Carneros Way,Inbound,,34.430724,-119.853635,no,,yes,No,yes,1,Concrete,no,0,,No,,Green - Finial,"https://www.google.com/maps/place/Hollister+%26+Los+Carneros+Way/@34.4308101,-119.8535625,3a,20.1y,219.14h,82.58t/data=!3m7!1e1!3m5!1sjV0kqvm2CVqlCNm-dt8V-g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DjV0kqvm2CVqlCNm-dt8V-g%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D222.07169%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m10!1m2!2m1!1sHollister+%26+Los+Carneros+Way!3m6!1s0x80e940994f2febfb:0xdc0a8af6050f0f21!8m2!3d34.430724!4d-119.853635!10e5!16s%2Fg%2F11dxkc5ynx?entry=ttu"
932,HollLCRO,Hollister & Los Carneros Road,Outbound,,34.43047,-119.860405,no,,yes,Yes,yes,1,Concrete,no,0,,Yes,,Green - Finial,"https://www.google.com/maps/place/Hollister+%26+Los+Carneros+Road/@34.4303861,-119.860342,3a,34y,322.58h,84.67t/data=!3m7!1e1!3m5!1sxIGdMR6jln6Qb8Q_shluVA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DxIGdMR6jln6Qb8Q_shluVA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D322.8908%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m10!1m2!2m1!1sHollister+%26+Los+Carneros+Road!3m6!1s0x80e940a25d3f3e69:0x90f4b87ef50e261c!8m2!3d34.43047!4d-119.860405!10e5!16s%2Fg%2F1vhq402z?entry=ttu"
933,ClifMeiO,Cliff & Meigs,Outbound,,34.401852,-119.723022,yes,Wood,yes,Yes,yes,1,Concrete,no,0,,Yes,Pole is painted green - no frame,Powder Coated Pole - Green,"https://www.google.com/maps/place/Cliff+%26+Meigs/@34.401794,-119.7229543,3a,75y,353.4h,83.16t/data=!3m6!1e1!3m4!1s__0oVb7twaGCfwZK9ZPsZA!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e9144057029d63:0x2dfede17cd932eb3!2sCliff+%26+Meigs!8m2!3d34.4016645!4d-119.7221155!16s%2Fg%2F11c534h62b!3m6!1s0x80e91440ff2f6fb7:0x995e6a11431ddcb8!8m2!3d34.401852!4d-119.723022!10e5!16s%2Fg%2F1tfr0rdp?entry=ttu"
938,LaCuLaCO,La Cumbre & La Colina,Outbound,,34.444127,-119.75102,no,,yes,No,yes,no,,no,0,,Yes,,Square Sign Post,"https://www.google.com/maps/place/La+Cumbre+%26+La+Colina/@34.4439865,-119.7511126,3a,41.6y,67.43h,90.78t/data=!3m6!1e1!3m4!1stJJlDHUnJ5ZpfOZ97lWr7w!2e0!7i16384!8i8192!4m11!1m2!2m1!1sLa+Cumbre+%26+La+Colina!3m7!1s0x80e9152f090b7fc9:0xa38c7e67572c1329!8m2!3d34.444127!4d-119.75102!10e5!15sChVMYSBDdW1icmUgJiBMYSBDb2xpbmGSAQhidXNfc3RvcOABAA!16s%2Fg%2F1tdyr2tw?entry=ttu"
939,OlMiSaBN,Olive Mill & San Benito,Inbound,,34.423909,-119.640104,no,,no,No,yes,no,,no,0,,No,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Olive+Mill+%26+San+Benito/@34.4236254,-119.6401156,3a,45.8y,27.86h,82.84t/data=!3m6!1e1!3m4!1sDkIBwEoVV82ALnanBZFICw!2e0!7i16384!8i8192!4m7!3m6!1s0x80e9124858a94a69:0x170f266254103b76!8m2!3d34.423659!4d-119.640085!10e5!16s%2Fg%2F1tdxl5fq?entry=ttu"
940,CaReTuOE,Calle Real & Turnpike E.,Outbound?,,34.443739,-119.788345,No,,yes,No,yes,1,Wooden,yes,1,Plastic grey with dome lid,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Calle+Real+%26+E+Turnpike/@34.4436709,-119.7883186,3a,49.4y,78.71h,83.94t/data=!3m7!1e1!3m5!1shbEIUTfW0SiyS8oQFl_QIA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DhbEIUTfW0SiyS8oQFl_QIA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D58.3855%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m11!1m2!2m1!1sCalle+Real+%26+Turnpike+E.!3m7!1s0x80e96aaaa20d3c63:0xe8a36e23ed550702!8m2!3d34.4436985!4d-119.7882325!10e5!15sChhDYWxsZSBSZWFsICYgVHVybnBpa2UgRS6SAQhidXNfc3RvcOABAA!16s%2Fg%2F1tycwzdr?entry=ttu"
941,CaReTuNE,Calle Real & Turnpike East,Inbound?,,34.443651,-119.788596,No,,yes,No,yes,1,Wooden,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Calle+Real+%26+Turnpike+East/@34.4435194,-119.7880506,3a,19.9y,169.99h,86.89t/data=!3m6!1e1!3m4!1snfkoX3cwwSip8vPBCO3_vA!2e0!7i16384!8i8192!4m11!1m2!2m1!1sCalle+Real+%26+Turnpike+East!3m7!1s0x80e96aaa9fc31a53:0xc75315c751d79b9a!8m2!3d34.443609!4d-119.7885825!10e5!15sChpDYWxsZSBSZWFsICYgVHVybnBpa2UgRWFzdJIBCGJ1c19zdG9w4AEA!16s%2Fg%2F1vzn5whc?entry=ttu"
942,CaReKelO,Calle Real & Kellogg,Outbound,,34.441237,-119.81938,No,,yes,No,yes,1,Green Wabash,yes,1,Green Wabash,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Calle+Real+%26+Kellogg/@34.4412118,-119.8191941,3a,16.8y,277.64h,86.59t/data=!3m6!1e1!3m4!1sp3Sri0hfhUTL2RHVfNX_Lw!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e940716c39597f:0xa2c1aaef4663e075!2sCalle+Real+%26+Kellogg!8m2!3d34.441154!4d-119.819022!16s%2Fg%2F11cr_t346l!3m6!1s0x80e940711295ee0f:0x91d9d857fe99bcc6!8m2!3d34.441237!4d-119.81938!10e5!16s%2Fg%2F1w0h_y06?entry=ttu"
943,CaOaLaPO,Cathedral Oaks & La Patera,Outbound,,34.450805,-119.847155,No,,no,No,no,1,Concrete,no,0,,Yes,Lone bench - sign on ground?,,"https://www.google.com/maps/place/Cathedral+Oaks+%26+La+Patera/@34.4506009,-119.8474118,3a,41.8y,279.33h,89.31t/data=!3m6!1e1!3m4!1s4mf3QS0qYGxDqo8Q2YGSTA!2e0!7i16384!8i8192!4m7!3m6!1s0x80e940ed8b19ed5d:0x9dc683e0316836e0!8m2!3d34.450805!4d-119.847155!10e5!16s%2Fg%2F1xn_nprx?entry=ttu"
944,FiguAnaN,Figueroa & Anacapa,Inbound,,34.423279,-119.702191,No,,yes,No,yes,3,Concrete,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Figueroa+%26+Anacapa/@34.4231823,-119.7023631,3a,48.9y,108.04h,83.13t/data=!3m6!1e1!3m4!1sL0VOavBt_jHSbtx46LacXg!2e0!7i16384!8i8192!4m7!3m6!1s0x80e9147dd844a929:0x376809a23a0e15da!8m2!3d34.423279!4d-119.702191!10e5!16s%2Fg%2F1vgw8yb_?entry=ttu"
945,FiguSBN,Figueroa & Santa Barbara,Inbound,,34.42482,-119.70058,No,,yes,No,yes,no,,no,0,,No,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Figueroa+%26+Santa+Barbara/@34.4247751,-119.7006671,3a,43y,202.59h,85.07t/data=!3m6!1e1!3m4!1sydlLBYh7gDqzwPlddKeBqg!2e0!7i16384!8i8192!4m16!1m8!3m7!1s0x80e9147e1699697f:0x8c9d6406c6d64c6f!2sE+Figueroa+St+%26+Santa+Barbara+St,+Santa+Barbara,+CA+93101!3b1!8m2!3d34.4245639!4d-119.7009261!16s%2Fg%2F11f3cb5tgy!3m6!1s0x80e9147e3d64c45f:0xc1c2963e267166cd!8m2!3d34.42482!4d-119.70058!10e5!16s%2Fg%2F1wj_6bkt?entry=ttu"
946,GardCarN,Garden & Carrillo,Inbound,,34.424741,-119.698688,No,,yes,No,yes,1,Wooden,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Garden+%26+Carrillo/@34.4248067,-119.6987116,3a,75y,199.61h,80.45t/data=!3m6!1e1!3m4!1sjc80m-DUpfi5hGuK_YEi1w!2e0!7i16384!8i8192!4m7!3m6!1s0x80e9147fb7a27c1f:0xf3a59a14a964b32d!8m2!3d34.424741!4d-119.698688!10e5!16s%2Fg%2F1thtdfrv?entry=ttu"
947,GardCaPN,Garden & Canon Perdido,Inbound,,34.423547,-119.697049,No,,yes,No,yes,no,,no,0,,No,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Garden+%26+Canon+Perdido/@34.4235569,-119.6969516,3a,43.1y,276.76h,88.42t/data=!3m7!1e1!3m5!1sYhUSXxYuJkp80mpvHqiTjA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DYhUSXxYuJkp80mpvHqiTjA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D271.1671%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x80e9147f761b4771:0x7e1770788b721002!2sGarden+%26+Canon+Perdido!8m2!3d34.423915!4d-119.697363!16s%2Fg%2F1vcjmkhl!3m6!1s0x80e9147f70b0946b:0x51c35b584d3a417e!8m2!3d34.423547!4d-119.697049!10e5!16s%2Fg%2F1tsbmfbd?entry=ttu"
948,DeGuLagN,De La Guerra & Laguna,Inbound,,34.423995,-119.694548,yes,LNI,yes,No,yes,1,Green Wabash,yes,1,Concrete,Yes,,LNI Shelter,"https://www.google.com/maps/place/De+La+Guerra+%26+Laguna/@34.4240032,-119.694674,3a,51.6y,107.49h,88.21t/data=!3m7!1e1!3m5!1sKGzMx20et8K03LoUiwocxQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DKGzMx20et8K03LoUiwocxQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D69.386894%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x80e913809307af7f:0xf5cc85bd49726a0!2sDe+La+Guerra+%26+Laguna!8m2!3d34.423675!4d-119.695062!16s%2Fg%2F1tp8_bxd!3m6!1s0x80e91380ed7efca5:0x87b830b1f071cd59!8m2!3d34.423995!4d-119.694548!10e5!16s%2Fg%2F1v_snj_j?entry=ttu"
949,CVRHotN,Coast Village & Hot Springs,Inbound,,34.42207,-119.65199,No,,yes,No,yes,1,Green Wabash,yes,1,Green Wabash,Yes,,Powder Coated Pole - Green,"https://www.google.com/maps/place/Coast+Village+%26+Hot+Springs/@34.4221086,-119.6519665,3a,49y,191.21h,81.94t/data=!3m7!1e1!3m5!1sYgJPdGfWMhoPCYTM2FL3cw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DYgJPdGfWMhoPCYTM2FL3cw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D206.05463%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m7!3m6!1s0x80e913b492c9b5ff:0x7e95a2a3e0c02903!8m2!3d34.42207!4d-119.65199!10e5!16s%2Fg%2F11b6y9kj_n?entry=ttu"
950,NoJaLaVO,North Jameson & La Vuelta,Outbound,,34.421153,-119.622639,No,,yes,No,yes,no,Green Wabash,no,1,Green Wabash,No,Memorial bench,Green - Finial,"https://www.google.com/maps/place/North+Jameson+%26+La+Vuelta/@34.4210699,-119.6227917,3a,34y,328.34h,82.78t/data=!3m6!1e1!3m4!1skL1G6xZoAEQxd6mOGDrovQ!2e0!7i16384!8i8192!4m7!3m6!1s0x80e91214214d80f5:0x34409267d2d2ee18!8m2!3d34.421153!4d-119.622639!10e5!16s%2Fg%2F1vbl7x5c?entry=ttu"
