key,year,ntd_id,number_of_state_counties,tam_tier,personal_vehicles,density,uza_name,tribal_area_name,service_area_sq_miles,total_voms,city,fta_recipient_id,region,state_admin_funds_expended,zip_code_ext,zip_code,ueid,address_line_2,number_of_counties_with_service,reporter_acronym,original_due_date,sq_miles,address_line_1,p_o__box,fy_end_date,reported_by_ntd_id,population,reporting_module,service_area_pop,subrecipient_type,state,volunteer_drivers,primary_uza,doing_business_as,reporter_type,legacy_ntd_id,voms_do,url,reported_by_name,voms_pt,organization_type,agency_name,_valid_from,_valid_to,_is_current
59891f5b7bc4184c42a65899d7ee5fdd,2021,70053,,Tier II,,2637.0,"Manhattan, KS",,1835.0,20.0,Manhattan,7306.0,7.0,,8125.0,66503.0,XUKUR4RKCCM1,,,,1635638400000,21.0,5815 Marlatt Ave,,1625011200000,,54622.0,Urban,136821.0,,KS,,469.0,ATABUS,Reduced Reporter,7053,20.0,www.flinthillsatabus.com,,,Private-Non-Profit Corporation,"Flint Hills Area Transportation Agency, Inc",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
544e2a40990dbe7c5013c880764bd6ee,2021,7R04-70119,,Tier II,,,,,,1.0,Broken Bow,1815.0,7.0,,2020.0,68822.0,TW54LFSXHUM4,,,,1635638400000,,314 S 10Th Ave,504,1625011200000,7R04,,Rural,,Rural General Public Transit,NE,,,,Rural Reporter,7R04-013,1.0,http://www.cityofbrokenbow.org/handi-bus,Nebraska Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",City of Broken Bow,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
3e36388556414e1a2abfb6567114771e,2021,7R04-70202,,Tier II,,,,,,2.0,Albion,1815.0,7.0,,1716.0,68620.0,CX5YJRTHMUJ7,,,,1635638400000,,1222 S 7Th St,271,1625011200000,7R04,,Rural,,Rural General Public Transit,NE,,,,Rural Reporter,7R04-002,2.0,,Nebraska Department of Transportation,,Private-Non-Profit Corporation,Wolf Memorial Good Samaritan Center,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
5ad3da9be58e5e05f194752bb0b3870c,2021,7R04-77078,,Tier II,,,,,,3.0,Oshkosh,1815.0,7.0,,5034.0,69154.0,GAK1EPAA4K97,,,,1635638400000,,611 Main St,,1625011200000,7R04,,Rural,,Rural General Public Transit,NE,,,,Rural Reporter,,3.0,https://www.facebook.com/gctransit77/,Nebraska Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",Garden County,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
3dd270d9ea3790ca3c655bee88a9e382,2021,8R01-88279,,Tier II,,,,,,,Broomfield,,8.0,,2495.0,80020.0,SRTYZ6WZDWM7,,,,1651276800000,,One Descombes Dr,,1640908800000,8R01,,Asset,,Asset Subrecipient,CO,,,,Reduced Asset Reporter,,,https://www.broomfield.org/369/Easy-Ride-Transportation,Colorado Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",City and County of Broomfield,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
1262b2f4e3dff1ff6ae1e26f9985f3cd,2021,90027,,Tier I (Fixed Route VOMS),,3822.0,"Fresno, CA",,154.0,145.0,Fresno,1649.0,9.0,,1631.0,93706.0,KMR3LQBMJAU5,,,FAX,1635638400000,171.0,2223 G St,,1625011200000,,654628.0,Urban,542107.0,,CA,,63.0,Fresno Area Express,Full Reporter,9027,102.0,https://www.fresno.gov/transportation/,,43.0,"City, County or Local Government Unit or Department of Transportation",City of Fresno,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
975cb57989c0e1e21b1bbcea103b6dcc,2021,90291,,Tier II,,6999.0,"Los Angeles-Long Beach-Anaheim, CA",,8.0,14.0,South Gate,5566.0,9.0,,3004.0,90280.0,WL7DME3FJSW4,,,,1635638400000,1736.0,8650 California Ave,,1625011200000,,12150996.0,Urban,99578.0,,CA,,2.0,,Reduced Reporter,,,www.cityofsouthgate.org/transit,,14.0,"City, County or Local Government Unit or Department of Transportation",City of South Gate,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
a0b00bc93d05847bea4c04ceb6826592,2021,9R02-91043,,Tier II,,,,,,2.0,Guadalupe,,9.0,,1458.0,93434.0,FH7SDGLEAH51,,,,1635638400000,,918 Obispo St,,1625011200000,9R02,,Rural,,Rural General Public Transit,CA,,,,Rural Reporter,9R02-042,,http://www.ci.guadalupe.ca.us/,California Department of Transportation,2.0,"City, County or Local Government Unit or Department of Transportation",City of Guadalupe,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
dc64706b87d56ec03c1431044226f3a6,2021,A0011-55527,,Tier II,,,,,,,Auburn Hills,,5.0,,,48326.0,,,,,1635638400000,,3300 S Adams Road,,1625011200000,A0011,,Asset,,Asset Subrecipient,MI,,,,Reduced Asset Reporter,,,https://ccsem.org/senior-citizen-services/adult-day-health-services/,Suburban Mobility Authority for Regional Transportation,,Private-Non-Profit Corporation,Catholic Charities of SE Michigan Oakland,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
5acc88022e75d9681a476e3611e1f521,2022,11228,,Tier II,,,,,,0.0,Vernon,,1.0,,,6066.0,,Suite 5A,,,1667174400000,,29 Naek Road,,1656547200000,1R01,,Asset,,Asset Subrecipient,CT,,,,Reduced Asset Reporter,,,https://www.hvcchelps.org/,Connecticut Department of Transportation,,Corporation,Hockanum Valley Community Council,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
682b82482b42fff7765d93536bcf460c,2022,11229,,Tier II,,,,,,0.0,Canaan,,1.0,,,6018.0,,,,,1667174400000,,99 South Canaan Road,,1656547200000,1R01,,Asset,,Asset Subrecipient,CT,,,,Reduced Asset Reporter,,,https://www.geercares.org/,Connecticut Department of Transportation,,Corporation,Geer Nursing & Rehabilitation Center,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
a9fd5424bf72f4752bdff611757bab47,2022,23,,Tier I (Rail),,3607.0,"Seattle--Tacoma, WA",,83.0,8.0,Seattle,1749.0,10.0,,4622.0,98109.0,GTE1QV8H9358,Second Floor,,SMS,1682812800000,982.52,370 Thomas St,,1672444800000,,3544011.0,Urban,753655.0,,WA,,,Seattle Center Monorail,Full Reporter,23,,http://www.seattlemonorail.com/,,8.0,County or Local Government Unit or Department of Transportation,City of Seattle,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
122b1426dab89dfc5ee8d3df46971060,2022,30186,,Tier II,0.0,,,,,19.0,Denton,1401.0,3.0,,1057.0,21629.0,EL7LQWYJ2465,Room 123,,Delmarva Community Transit,1667174400000,,109 Market St,,1656547200000,3R03,,Rural,,Rural General Public Transit,MD,0.0,,,Rural Reporter,3R03-027,19.0,http://www.dcsdct.org,Maryland Department of Transportation,,County or Local Government Unit or Department of Transportation,"The County Commissioners of Caroline County, Maryland",2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
12eab868d9c94eb805c17c47e6c260e0,2022,30199,,Tier II,,1071.0,"Beckley, WV",,38.0,15.0,Beckley,7268.0,3.0,,4525.0,25801.0,GXNCXTFSP1W3,,,NRT,1682812800000,53.64,360 Prince St,,1672444800000,,57468.0,Urban,62637.0,,WV,,,,Reduced Reporter,,,http://www.newrivertransitauthority.org/,,15.0,Public Agency or Authority of Transit Service,New River Transit Authority,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
1baf7631951008ef7d7b03e77a3aa409,2022,31015,,Tier II,,,,,,0.0,Wheeling,,3.0,,2866.0,26003.0,YZFWN9TJ1GK3,,,,1667174400000,,2200 Main Street 1St Floor,,1656547200000,3R05,,Asset,,Asset Subrecipient,WV,,,,Reduced Asset Reporter,,,https://www.fsuov.com/,West Virginia Department of Transportation,,Corporation,Family Service Upper Ohio Valley,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
010a324d43e45ace281a6f9a3c075a42,2022,40228,,Tier II,,2098.0,"Charlotte, NC--SC",,31.0,88.0,Charlotte,1005.0,4.0,,,28211.0,,,,MCTS,1667174400000,657.61,301 Billingsley Road,,1656547200000,,1379873.0,Urban,1122276.0,,NC,,,,Full Reporter,4228,21.0,https://www.mecknc.gov/dss/admin/Pages/MecklenburgTransportationSystem.aspx,,67.0,County or Local Government Unit or Department of Transportation,Mecklenburg County ,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
2d716d81e0d9dbb6caa0a0f3187a8b8c,2022,411,,Tier II,,,,,,0.0,Lakeview,,10.0,,1517.0,97630.0,FLNJSS9U2VD8,,,,1667174400000,,513 Center St,,1656547200000,0R02,,Asset,,Asset Subrecipient,OR,,,,Reduced Asset Reporter,,,https://www.lakecountyor.org/transit/index.php,Oregon Department of Transportation ,,County or Local Government Unit or Department of Transportation,Lake County,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
be194c7238ef83fbe9c1607571a56134,2022,41124,,Tier II,0.0,,,,,9.0,Hamlet,1005.0,4.0,,2915.0,28345.0,KJCQLC5RKYN4,,,Area of Richmond Transit,1667174400000,,181 N Bridges St,2657,1656547200000,4R06,,Rural,,Rural General Public Transit,NC,0.0,,,Rural Reporter,4R06-040,9.0,http://www.richmondnc.com/173/Area-of-Richmond-Transit,North Carolina Department of Transportation,,Corporation,Richmond Interagency Transportation Inc.,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
e55491f952f90e77ed5e37cb4aec103e,2022,50215,,Tier II,,2526.0,"DeKalb, IL",,608.0,21.0,Sycamore,1177.0,5.0,,3120.0,60178.0,XMZHCKHA3E44,,,VAC,1667174400000,25.63,1606 Bethany Rd,,1656547200000,,64736.0,Urban,65653.0,,IL,,,,Reduced Reporter,5215,21.0,https://vacdk.com/transportation/,,,Corporation,Voluntary Action Center,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
1a739baebbf1bf1f3ef02075c2d2415e,2022,50244,,Tier II,0.0,,,,,39.0,Mt. Pleasant,1207.0,5.0,,,48858.0,,,,ICTC,1675123200000,,2100 E. Transportation Drive ,,1664496000000,5R03,,Rural,,Rural General Public Transit,MI,0.0,,,Rural Reporter,5R03-042,39.0,http://www.ictcbus.com,Michigan Department of Transportation,,Public Agency or Authority of Transit Service,Isabella County Transportation Commission,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
3aa6bb4a1c3e708f9f4ef7590f9ce891,2022,50445,,Tier II,,,,,,0.0,Owosso,1207.0,5.0,,3152.0,48867.0,G4C6ZJ45ZV71,,,,1667174400000,,109 E Comstock St,,1656547200000,5R06,,Rural,,Intercity Bus,MI,,,,Rural Reporter,5R03-071,,http://www.indiantrails.com,Wisconsin Department of Transportation,,Corporation,Indian Trails Bus Lines,2023-11-15 22:29:51.925030 UTC,2023-11-15 22:29:51.925029 UTC,false
3aa6bb4a1c3e708f9f4ef7590f9ce891,2022,50445,,Tier II,,,,,,0.0,Owosso,1207.0,5.0,,3152.0,48867.0,G4C6ZJ45ZV71,,,,1675123200000,,109 E Comstock St,,1664496000000,5R03,,Rural,,Intercity Bus,MI,,,,Rural Reporter,5R03-071,,http://www.indiantrails.com,Michigan Department of Transportation,,Corporation,Indian Trails Bus Lines,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
e65112fbd14e80114657477461111a8d,2022,50500,,Tier II,0.0,,,,,6.0,Rhinelander,1245.0,5.0,,3434.0,54501.0,GN1WFU6NBEV5,,,,1667174400000,,135 S Stevens St,,1656547200000,5R06,,Rural,,Rural General Public Transit,WI,0.0,,,Rural Reporter,5R06-037,,http://www.rhinelandercityhall.org/index.php?page=Shared-Ride-Title-VI,Wisconsin Department of Transportation,6.0,County or Local Government Unit or Department of Transportation,City of Rhinelander,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
2cfd70c591f2c6630e7e46b48fd176f8,2022,55488,,Tier II,,,,,,0.0,London,,5.0,,,43140.0,C2C3CZXVQPR8,,,,1682812800000,,500 Elm Street,,1672444800000,5R05,,Asset,,Asset Subrecipient,OH,,,,Reduced Asset Reporter,,,https://www.co.madison.oh.us/services/board_of_developmental_disabilities/index.php,Ohio Department of Transportation,,County or Local Government Unit or Department of Transportation,Madison County Board of Developmental Disabilities,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
d475059537a87cf0a159fd4ef0df167c,2022,55560,,Tier II,,,,,,0.0,Grosse Pointe Farms,,5.0,,,48236.0,,,,,1667174400000,,158 Ridge Road,,1656547200000,A0011,,Asset,,Asset Subrecipient,MI,,,Pointe Area Assisted Transportation Services,Reduced Asset Reporter,,,http://www.gpwmi.us/departments/commCenterPAATS.html,Suburban Mobility Authority for Regional Transportation,,County or Local Government Unit or Department of Transportation,City of Grosse Pointe Farms,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
653d8c946ae6f0ef09dd875cbebdc890,2022,60220,,Tier II,0.0,,,,,5.0,Chickasha,1565.0,6.0,,3254.0,73018.0,ZAHETHCPM7Y3,,,Washita Valley Transit      WVT,1675123200000,,1000 W Minnesota Ave,747,1664496000000,6R04,,Rural,,Rural General Public Transit,OK,0.0,,,Rural Reporter,6R04-001,5.0,http://www.washitavalleycommunityactioncouncil.com,Oklahoma Department of Transportation,,Corporation,Washita Valley Community Action Council,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
7dd3b3d8ff15ee220ada9df08feaadcb,2022,80006,,Tier I (Rail),,4168.0,"Denver--Aurora, CO",,2342.0,931.0,Denver,1136.0,8.0,,1324.0,80202.0,KFDAUC2DTJ63,,,RTD,1682812800000,644.54,1660 Blake St,,1672444800000,,2686147.0,Urban,2920000.0,,CO,,,,Full Reporter,8006,405.0,http://www.rtd-denver.com/,,526.0,Public Agency or Authority of Transit Service,Denver Regional Transportation District,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
ede2d710e780049994ca01410009f06c,2022,80269,,Tier II,0.0,,,,452.0,2.0,West Yellowstone,1144.0,8.0,,9507.0,59758.0,QG4RBEX6GK85,,,West Yellowstone,1667174400000,,420 Yellowstone Ave,255,1656547200000,8R02,,Rural,178000.0,Rural General Public Transit,MT,2.0,,,Rural Reporter,8R02-032,2.0,http://www.westyellowstonefoundation.org,Montana Department of Transportation,,Corporation,"West Yellowstone Foundation, Inc.",2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
4d7d7d1142378f013c987deb4d532c73,2022,90144,,Tier II,,3683.0,"Livermore--Pleasanton--Dublin, CA",,40.0,47.0,Livermore,5296.0,9.0,,7318.0,94551.0,NHQLF9T5FGJ7,Suite 100,,LAVTA,1667174400000,65.26,1362 Rutan Dr,,1656547200000,,240381.0,Urban,236690.0,,CA,,,,Full Reporter,9144,,http://www.wheelsbus.com/,,47.0,Public Agency or Authority of Transit Service,Livermore / Amador Valley Transit Authority,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
f342890ad1dd7a5b2e481b883d468156,2022,90162,,Tier II,,4447.0,"Antioch, CA",,225.0,91.0,Antioch,5617.0,9.0,,7500.0,94509.0,HHFJNLSGS9P3,,,,1667174400000,73.35,801 Wilbur Ave,,1656547200000,,326205.0,Urban,334500.0,,CA,,,Tri Delta Transit,Full Reporter,9162,,http://www.trideltatransit.com/,,91.0,Public Agency or Authority of Transit Service,The Eastern Contra Costa Transit Authority,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
cfcc2e29e843c6f6e8d80d875828c550,2022,90246,,Tier II,,7476.0,"Los Angeles--Long Beach--Anaheim, CA",,8.0,3.0,Agoura Hills,5566.0,9.0,,2583.0,91301.0,FHCLFG95MF37,,,,44865,1636.83,30001 Ladyface Ct,,1656547200000,,12237376.0,Urban,20330.0,,CA,,,,Reduced Reporter,,,https://www.agourahillscity.org/our-city/residents/transportation-services/alternative-transportation,,3.0,County or Local Government Unit or Department of Transportation,City of Agoura Hills,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
bba3727f74d42b006d7d878a41824fee,2021,239,,Tier II,,0.0,Alaska Non-UZA,"Ketchikan ANVSA, AK",,3.0,Ketchikan,7287.0,10.0,,5742.0,99901.0,NLA4XF2E97L3,,,,1651276800000,0.0,2960 Tongass Ave,,1640908800000,,0.0,Tribe,,,AK,,0.0,,Reduced Reporter,0T34,3.0,www.kictribe.org,,,Tribe,Ketchikan Indian Community,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
422234a565dd27f121d9f3d2085c6456,2021,2R01-22936,,Tier II,,,,,,,Margate,,2.0,,1239.0,8402.0,,,,,1635638400000,,9001 Winchester Avenue,,1625011200000,2R01,,Asset,,Asset Subrecipient,NJ,,,,Reduced Asset Reporter,,,https://www.margate-nj.com,NJ Transit,,"City, County or Local Government Unit or Department of Transportation",City of Margate (NJ),2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
30a2b87969c20f8edfd294f66dbb4710,2021,3R04-31030,,Tier II,,,,,,,Holicong,,3.0,,,18928.0,,,,,1651276800000,,,510,1640908800000,3R04,,Asset,,Asset Subrecipient,PA,,,,Reduced Asset Reporter,,,https://bctransport.org/,Pennsylvania Department of Transportation,,Area Agency on Aging,"Bucks County Transport, Inc.",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
e431fa6c5fb8626dc128009a7d48db8b,2021,3R06,95.0,Tier II,,,,,,,Richmond,1459.0,3.0,100994.0,3600.0,23219.0,EMU7L25FKNE9,Suite 2102,58.0,DRPT,1643587200000,,600 E Main St Ste 2102,,1632960000000,,,Rural,,,VA,,,,State Reporter,3R06,,http://www.drpt.virginia.gov/,,,,Virginia Department of Rail and Public Transportation,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
4689eb9e53289746906fa6375a7e0685,2021,40030,,Tier II,,2157.0,"Gainesville, FL",,76.0,144.0,Gainesville,1084.0,4.0,,5456.0,32601.0,MNEFBYCXRMR8,Station 5,,RTS,1643587200000,87.0,200 E University Ave,490,1632960000000,,187781.0,Urban,163990.0,,FL,,187.0,Regional Transit System,Full Reporter,4030,99.0,http://www.go-rts.com/,,45.0,"City, County or Local Government Unit or Department of Transportation","City of Gainesville, FL",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
9d00668ed399e545222ee97252f3d5e1,2021,40057,,Tier II,,1406.0,"Jackson, TN",,48.0,17.0,Jackson,1122.0,4.0,,5361.0,38301.0,TS7EBVDTKXQ6,,,JTA,1635638400000,51.0,38 Eutah St,102,1625011200000,,71880.0,Urban,67265.0,,TN,,385.0,,Full Reporter,4057,17.0,http://www.ridejta.com/,,,Independent Public Agency or Authority of Transit Service,Jackson Transit Authority,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
66ac1e609c72c02abeaf5875fa980e0a,2021,4R07-40235,,Tier II,,,,,,23.0,Aiken,1006.0,4.0,,,29801.0,,,,,1635638400000,,,3156,1625011200000,4R07,,Rural,,Rural General Public Transit,SC,,,,Rural Reporter,4235,23.0,http://aikensenior.org,South Carolina Department of Transportation,,Area Agency on Aging,"Aiken Area Council on Aging, Inc.",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
488454da23a1c53a919c317406eae750,2021,4R09-44941,,Tier II,,,,,,7.0,Jayuya,5409.0,4.0,,1409.0,664.0,X5PFF7MLFLE4,,,,1635638400000,,18 Figueras St,488,1625011200000,4R09,,Rural,,Rural General Public Transit,PR,,,,Rural Reporter,,7.0,https://act.dtop.pr.gov,Puerto Rico Highway and Transportation Authority,,"City, County or Local Government Unit or Department of Transportation",Municipality of Jayuya,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
2e605179e96645332e58943ee1f9fa65,2021,4R09-44955,,Tier II,,,,,,,Florida,,4.0,,1168.0,650.0,DUFJHQXKN731,Carr. 140 Km. 54.8,,,1635638400000,,140 Caretera,1168,1625011200000,4R09,,Asset,,Asset Subrecipient,PR,,,,Reduced Asset Reporter,,,https://act.dtop.pr.gov,Puerto Rico Highway and Transportation Authority,,"City, County or Local Government Unit or Department of Transportation",Municipality of Florida,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
fbf118a82537e3fb42bc1438e1d54087,2021,5R03-50244,,Tier II,,,,,,40.0,Mt. Pleasant,1207.0,5.0,,,48858.0,,,,ICTC,1643587200000,,2100 E. Transportation Drive ,,1632960000000,5R03,,Rural,,Rural General Public Transit,MI,,,,Rural Reporter,5R03-042,40.0,http://www.ictcbus.com,Michigan Department of Transportation,,Independent Public Agency or Authority of Transit Service,Isabella County Transportation Commission,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
52c6367378fec550e9ec87c732c1fc1a,2021,5R03-50511,,Tier II,,,,,,15.0,Munising,1207.0,5.0,,1488.0,49862.0,VDGFDRNNB249,,,ALTRAN,1643587200000,,530 E Munising Ave.,69,1632960000000,5R03,,Rural,,Rural General Public Transit,MI,,,,Rural Reporter,5R03-001,15.0,http://www.algercounty.org,Michigan Department of Transportation,,Independent Public Agency or Authority of Transit Service,ALTRAN Transit Authority,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
dea1e5f0c0381e0eea64b8135bf81758,2021,5R06-50418,,Tier II,,,,,,4.0,Tomah,1245.0,5.0,,2046.0,54660.0,CB92BDWJDJ37,,,,1635638400000,,819 Superior Ave,,1625011200000,5R06,,Rural,,Rural General Public Transit,WI,,,,Rural Reporter,5R06-062,,http://www.tomahonline.com,Wisconsin Department of Transportation,4.0,"City, County or Local Government Unit or Department of Transportation",City of Tomah,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
224f66615727da8a8173692d350f3eba,2021,60014,,Tier II,,2669.0,"Brownsville, TX",,164.0,24.0,Brownsville,5091.0,6.0,,5156.0,78520.0,DCJTF4NGTW78,,,BMetro,1643587200000,82.0,1001 E Elizabeth St Ste 234,,1632960000000,,217585.0,Urban,181860.0,,TX,,164.0,Brownsville Metro,Full Reporter,6014,24.0,http://bmetro.cob.us/,,,"City, County or Local Government Unit or Department of Transportation",City of Brownsville ,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
5901efafc14102d39ccbc2ec35932255,2021,60091,,Tier II,,2566.0,"Killeen, TX",,8426.0,60.0,San Saba,5827.0,6.0,,6802.0,76877.0,RJMTS3KE4XX7,,,The Hop,1651276800000,85.0,906 S. High St.,217,1640908800000,,217630.0,Urban,395300.0,,TX,,163.0,,Full Reporter,6091,60.0,http://www.takethehop.com/,,,Independent Public Agency or Authority of Transit Service,Hill Country Transit District,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
deb43341db17ef0a08e90027bb0e097e,2021,60196,,Tier II,,883.0,"Hammond, LA",,791.0,16.0,Amite,7263.0,6.0,,2552.0,70422.0,EG81E91LN3Z4,,,,1635638400000,77.0,106 N Bay St,,1625011200000,,67629.0,Urban,134758.0,,LA,,410.0,,Reduced Reporter,6R02-025,16.0,https://www.tangicoa.com/transportations,,,Area Agency on Aging,Tangipahoa Voluntary Council on Aging,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
76e6bfae6e51d4b7a20676084a5b53fe,2021,6R02-66286,,Tier II,,,,,,,Lake Charles,,6.0,,,70607.0,QJU8MLDAKTL6,,,,1635638400000,,3950 Highway 14,,1625011200000,6R02,,Asset,,Asset Subrecipient,LA,,,,Reduced Asset Reporter,,,,Louisiana Department of Transportation,,Private-Non-Profit Corporation,Calcasieu Voluntary Council in Aging,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
