grant_fiscal_year,funding_program,grant_number,project_year,organization_name,upin,description,ali,contract_number,allocationamount,encumbered_amount,expendedamount,activebalance,closedoutbalance,project_status,agency,city,state,legacy_ntd_id,ntd_id,organization_type,reporter_type,primary_uza_population,agency_voms,years_old:,_13_15,_16_20,_21_25,_26_30,_31_60,_60+,total_vehicles,average_age_of_fleet__in_years_,average_lifetime_miles_per_vehicle,_0_9,_10_12,vehicle_groups,name,itp_id,gtfs_schedule_status,number_services_w_complete_rt_status,#_fixed_route_services_w__static_gtfs,complete_static_gtfs_coverage_1_means_yes,complete_rt_coverage,gt_1_gtfs_for_any_service_1_means_yes,gt_1_complete_rt_set_1_means_yes
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Mendocino Transit Authority,BCG0000132,Operating Assistance - 5311(f) Intercity Bus Program,300902,64CO17-00449,165990.0,255107.0,165990.0,0.0,0.0,Open,Mendocino Transit Authority,Ukiah,CA,9R02-047,9R02-91047,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,24.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,1.0,0.0,Vans,Mendocino Transit Authority,198.0,"ok,needed,needed,needed,needed,needed",0.0,1.0,1.0,0.0,1.0,0.0
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Modoc Transportation Agency,BCG0000073,Operating Assistance - CDV/FB,300902,64CO17-00451,20333.0,20333.0,5431.0,14902.0,0.0,Open,Modoc Transportation Agency,Alturas,CA,9R02-048,9R02-91008,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,Vans,,,,,,,,,
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Modoc Transportation Agency,BCG0000074,Operating Assistance - Reno,300902,64CO17-00451,85822.0,85822.0,70467.0,15355.0,0.0,Open,Modoc Transportation Agency,Alturas,CA,9R02-048,9R02-91008,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,Vans,,,,,,,,,
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Modoc Transportation Agency,BCG0000075,Operating Assistance - Redding,300902,64CO17-00451,42132.0,42132.0,37616.0,4516.0,0.0,Open,Modoc Transportation Agency,Alturas,CA,9R02-048,9R02-91008,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,Vans,,,,,,,,,
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Modoc Transportation Agency,BCG0000076,Operating Assistance - Klamath Falls,300902,64CO17-00451,17458.0,17458.0,13756.0,3702.0,0.0,Open,Modoc Transportation Agency,Alturas,CA,9R02-048,9R02-91008,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,Vans,,,,,,,,,
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Modoc Transportation Agency,BCG0000196,Purchase Replacement < 30 Ft Bus ,111204,64CC17-00450,91119.0,91119.0,76232.76,14886.24,0.0,Open,Modoc Transportation Agency,Alturas,CA,9R02-048,9R02-91008,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,Vans,,,,,,,,,
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Monterey-Salinas Transit,BCG0000209,Operating Assistance  (Line 85),300902,64CO17-00453,165989.0,255099.0,165989.0,0.0,0.0,Open,Monterey-Salinas Transit,Monterey,CA,9062,90062,Independent Public Agency or Authority of Transit Service,Full Reporter,114237.0,112.0,,0.0,5.0,0.0,0.0,0.0,0.0,18.0,,,13.0,0.0,Vans,,,,,,,,,
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Monterey-Salinas Transit,BCG0000277,BUY 40-FT BUS FOR EXPANSION ,111301,64CC17-00452,265590.0,288473.0,265590.0,0.0,0.0,Open,Monterey-Salinas Transit,Monterey,CA,9062,90062,Independent Public Agency or Authority of Transit Service,Full Reporter,114237.0,112.0,,0.0,5.0,0.0,0.0,0.0,0.0,18.0,,,13.0,0.0,Vans,,,,,,,,,
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Monterey-Salinas Transit,BCG0000278,Support Equip/Facilities-Equipment ,114220,64CC17-00452,46036.0,50002.0,46036.0,0.0,0.0,Open,Monterey-Salinas Transit,Monterey,CA,9062,90062,Independent Public Agency or Authority of Transit Service,Full Reporter,114237.0,112.0,,0.0,5.0,0.0,0.0,0.0,0.0,18.0,,,13.0,0.0,Vans,,,,,,,,,
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Monterey-Salinas Transit,BCG0000279,Construction - Bus Shelters ,119302,64CC17-00452,5685.0,6451.0,5685.0,0.0,0.0,Open,Monterey-Salinas Transit,Monterey,CA,9062,90062,Independent Public Agency or Authority of Transit Service,Full Reporter,114237.0,112.0,,0.0,5.0,0.0,0.0,0.0,0.0,18.0,,,13.0,0.0,Vans,,,,,,,,,
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Monterey-Salinas Transit,BCG0000280,Purchase Misc Communications Equip ,116220,64CC17-00452,8853.0,10074.0,8853.0,0.0,0.0,Open,Monterey-Salinas Transit,Monterey,CA,9062,90062,Independent Public Agency or Authority of Transit Service,Full Reporter,114237.0,112.0,,0.0,5.0,0.0,0.0,0.0,0.0,18.0,,,13.0,0.0,Vans,,,,,,,,,
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Plumas County Transportation Commission,BCG0000162,Operating Assistance,300902,64CO17-00454,112793.0,112793.0,94691.13,18101.87,0.0,Open,Plumas County Transportation Commission,Quincy,CA,9R02-005,9R02-91119,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.8,0.0,1.0,4.0,Vans,Plumas County,,needed,0.0,0.0,1.0,1.0,0.0,0.0
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Redwood Coast Transit Authority,BCG0000189,Operating Assistance--Smith River/Arcada 5311 (f),300902,64CO17-00456,44893.0,300000.0,0.0,44893.0,0.0,Open,Redwood Coast Transit Authority,Crescent City,CA,9R02-002,9R02-91097,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,Vans,Redwood Coast Transit Authority,261.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Redwood Coast Transit Authority,BCG0000189,Operating Assistance--Smith River/Arcada 5311 (f),300902,64CO17-00456,165990.0,300000.0,0.0,165990.0,0.0,Open,Redwood Coast Transit Authority,Crescent City,CA,9R02-002,9R02-91097,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,Vans,Redwood Coast Transit Authority,261.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Redwood Coast Transit Authority,BCG0000271,Buy 35-Ft Bus For Expansion,111302,,147327.0,0.0,0.0,147327.0,0.0,Open,Redwood Coast Transit Authority,Crescent City,CA,9R02-002,9R02-91097,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,Vans,Redwood Coast Transit Authority,261.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,San Diego Metropolitan Transit System,BCG0000095,Operating Assistance ,300902,64CO17-00457,275000.0,275000.0,275000.0,0.0,0.0,Open,San Diego Metropolitan Transit System,San Diego,CA,9026,90026,Independent Public Agency or Authority of Transit Service,Full Reporter,2956746.0,906.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,74.0,351277.0,0.0,0.0,Vans,,,,,,,,,
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Sunline Transit Agency,BCG0000218,Operating Assistance,300902,64CO17-00458,165990.0,255107.0,165990.0,0.0,0.0,Open,SunLine Transit Agency,Thousand Palms,CA,9079,90079,Independent Public Agency or Authority of Transit Service,Full Reporter,345580.0,98.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,47209.8,5.0,0.0,Vans,,,,,,,,,
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Yosemite Area Regional Transportation System ,BCG0000225,Operating Assistance,300902,64CO17-00460,300000.0,300000.0,300000.0,0.0,0.0,Open,Yosemite Area Regional Transportation System,Merced,CA,9R02-019,9R02-91070,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.6,0.0,9.0,1.0,Bus,Yosemite Area Regional Transportation System,374.0,ok,0.0,1.0,1.0,0.0,1.0,0.0
2017.0,Section 5311(f),CA-2017-168 | 0017000259-F,2017.0,Yosemite Area Regional Transportation System ,BCG0000302,Short Range Transit Planning,442400,64CP17-00474,0.0,100000.0,0.0,0.0,0.0,Open,Yosemite Area Regional Transportation System,Merced,CA,9R02-019,9R02-91070,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.6,0.0,9.0,1.0,Bus,Yosemite Area Regional Transportation System,374.0,ok,0.0,1.0,1.0,0.0,1.0,0.0
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,County of Shasta Department of Public Works,BCG0001272,Operating Assistance Sliding Scale ,300902,64CO18-00582,84664.0,84664.0,84664.0,0.0,0.0,Open,County of Shasta Department of Public Works,Redding,CA,,9R02-99438,"City, County or Local Government Unit or Department of Transportation",Asset Subrecipient,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,Vans,Shasta County,,ok,1.0,0.0,1.0,0.0,0.0,1.0
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Eastern Sierra Transit Authority,BCG0001201,Operating Assistance Sliding Scale,300902,64CO18-00586,226560.0,226560.0,200417.15,26142.85,0.0,Open,Eastern Sierra Transit Authority,Bishop,CA,9R02-098,9R02-91062,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,44.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,0.0,Vans,Eastern Sierra Transit Authority,99.0,"ok,needed,ok,ok,ok,needed,needed,needed,needed",5.0,5.0,1.0,1.0,1.0,1.0
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Humboldt Transit Authority,BCG0001220,Operating Assistance Sliding Scale,300902,64CO18-00580,222000.0,222000.0,222000.0,0.0,0.0,Open,Humboldt Transit Authority,Eureka,CA,9R02-016,9R02-91036,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,Vans,Humboldt Transit Authority,135.0,"needed,ok,ok,ok",3.0,3.0,1.0,1.0,1.0,1.0
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Kern Regional Transit,BCG0001129,Operating Assistance Sliding Scale,300902,64CO18-00585,222000.0,222000.0,222000.0,0.0,0.0,Open,Kern Regional Transit,Bakersfield,CA,9R02-037,9R02-91059,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,2.0,Vans,Kern County,146.0,"ok,needed,needed,needed,needed,needed,needed,needed,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Lake Transit Authority,BCG0001126,Operating Assistance Sliding Scale ,300902,64CO18-00596,209643.0,209643.0,209643.0,0.0,0.0,Open,Lake Transit Authority,Lower Lake,CA,9R02-001,9R02-91053,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,29.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,Vans,Lake Transit Authority,159.0,"ok,needed,needed",1.0,1.0,1.0,1.0,1.0,1.0
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Lake Transit Authority,BCG0001127,Operating Assistance Sliding Scale,300902,64CO18-00596,158108.0,158108.0,158108.0,0.0,0.0,Open,Lake Transit Authority,Lower Lake,CA,9R02-001,9R02-91053,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,29.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,Vans,Lake Transit Authority,159.0,"ok,needed,needed",1.0,1.0,1.0,1.0,1.0,1.0
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Mendocino Transit Authority,BCG0001207,Operating Assistance Sliding Scale,300902,64CO18-00589,122833.0,122833.0,122833.0,0.0,0.0,Open,Mendocino Transit Authority,Ukiah,CA,9R02-047,9R02-91047,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,24.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,1.0,0.0,Vans,Mendocino Transit Authority,198.0,"ok,needed,needed,needed,needed,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Modoc Transportation Agency,BCG0001099,Operating Assistance Sliding Scale,300902,64CO18-00581,86104.0,86104.0,86104.0,0.0,0.0,Open,Modoc Transportation Agency,Alturas,CA,9R02-048,9R02-91008,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,Vans,,,,,,,,,
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Modoc Transportation Agency,BCG0001100,Operating Assistance Sliding Scale,300902,64CO18-00581,19536.0,19536.0,19536.0,0.0,0.0,Open,Modoc Transportation Agency,Alturas,CA,9R02-048,9R02-91008,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,Vans,,,,,,,,,
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Modoc Transportation Agency,BCG0001101,Operating Assistance Sliding Scale,300902,64CO18-00581,17011.0,17011.0,17011.0,0.0,0.0,Open,Modoc Transportation Agency,Alturas,CA,9R02-048,9R02-91008,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,Vans,,,,,,,,,
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Monterey-Salinas Transit,BCG0001186,Operating Assistance Sliding Scale,300902,64CO18-00594,557952.0,557952.0,557952.0,0.0,0.0,Open,Monterey-Salinas Transit,Monterey,CA,9062,90062,Independent Public Agency or Authority of Transit Service,Full Reporter,114237.0,112.0,,0.0,5.0,0.0,0.0,0.0,0.0,18.0,,,13.0,0.0,Vans,,,,,,,,,
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Mountain Area Regional Transit Authority,BCG0001274,Operating Assistance Sliding Scale,300902,64CO18-00590,149361.0,149361.0,149361.0,0.0,0.0,Open,"Mountain Area Regional Transit Authority, dba: Mountain Transit",Big Bear Lake,CA,9R02-050,9R02-91012,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,Vans,Mountain Area Regional Transit Authority,214.0,"ok,needed,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Napa Valley Transportation Authority,BCG0001119,Operating Assistance Sliding Scale,300902,64CO18-00584,222000.0,222000.0,222000.0,0.0,0.0,Open,Napa Valley Transportation Authority,Napa,CA,9088,90088,Independent Public Agency or Authority of Transit Service,Full Reporter,83913.0,47.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Vans,,,,,,,,,
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Plumas County Transportation Commission,BCG0001327,Operating Assistance Sliding Scale ,300902,64CO18-00595,168792.0,168792.0,156283.14,12508.86,0.0,Open,Plumas County Transportation Commission,Quincy,CA,9R02-005,9R02-91119,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.8,0.0,1.0,4.0,Vans,Plumas County,,needed,0.0,0.0,1.0,1.0,0.0,0.0
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Redwood Coast Transit Authority,BCG0001242,Operating Assistance Sliding Scale,300902,64CO18-00599,122833.0,122833.0,122833.0,0.0,0.0,Open,Redwood Coast Transit Authority,Crescent City,CA,9R02-002,9R02-91097,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,Vans,Redwood Coast Transit Authority,261.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,San Diego Metropolitan Transit System,BCG0001134,Operating Assistance Sliding Scale ,300902,64CO18-00587,203500.0,203500.0,203500.0,0.0,0.0,Open,San Diego Metropolitan Transit System,San Diego,CA,9026,90026,Independent Public Agency or Authority of Transit Service,Full Reporter,2956746.0,906.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,74.0,351277.0,0.0,0.0,Vans,,,,,,,,,
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Sunline Transit Agency,BCG0001299,Operating Assistance Sliding Scale,300902,64CO18-00598,204721.0,204721.0,204721.0,0.0,0.0,Open,SunLine Transit Agency,Thousand Palms,CA,9079,90079,Independent Public Agency or Authority of Transit Service,Full Reporter,345580.0,98.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,47209.8,5.0,0.0,Vans,,,,,,,,,
2018.0,5311(f) Cont,CA-2018-114 | 0019000012-F,2018.0,Yosemite Area Regional Transportation System ,BCG0001177,Operating Assistance Sliding Scale,300902,64CO18-00592,222000.0,222000.0,222000.0,0.0,0.0,Open,Yosemite Area Regional Transportation System,Merced,CA,9R02-019,9R02-91070,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.6,0.0,9.0,1.0,Bus,Yosemite Area Regional Transportation System,374.0,ok,0.0,1.0,1.0,0.0,1.0,0.0
2018.0,CMAQ (FTA 5311),CA-2018-133 | 0019000013,2018.0,City of Dinuba ,BCG0001296,Purchase Replacement Std 35 Ft Bus,111202,64HC19-00884,132000.0,132000.0,132000.0,0.0,0.0,Open,City of Dinuba,Dinuba,CA,9R02-060,9R02-91040,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.266666667,0.0,14.0,1.0,Vans,City of Dinuba,93.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,CMAQ (FTA 5311),CA-2018-133 | 0019000013,2018.0,Mountain Area Regional Transit Authority,BCG0001351,Purchase Replacement < 30 Ft Bus,111204,64HC19-00883,-17205.0,150000.0,0.0,-17205.0,0.0,Open,"Mountain Area Regional Transit Authority, dba: Mountain Transit",Big Bear Lake,CA,9R02-050,9R02-91012,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,Vans,Mountain Area Regional Transit Authority,214.0,"ok,needed,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,CMAQ (FTA 5311),CA-2018-133 | 0019000013,2018.0,Mountain Area Regional Transit Authority,BCG0001351,Purchase Replacement < 30 Ft Bus,111204,64HC19-00883,17205.0,150000.0,0.0,17205.0,0.0,Open,"Mountain Area Regional Transit Authority, dba: Mountain Transit",Big Bear Lake,CA,9R02-050,9R02-91012,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,Vans,Mountain Area Regional Transit Authority,214.0,"ok,needed,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,CMAQ (FTA 5311),CA-2018-133 | 0019000013,2018.0,Mountain Area Regional Transit Authority,BCG0001351,Purchase Replacement < 30 Ft Bus,111204,64HC19-00883,132795.0,150000.0,0.0,132795.0,0.0,Open,"Mountain Area Regional Transit Authority, dba: Mountain Transit",Big Bear Lake,CA,9R02-050,9R02-91012,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,Vans,Mountain Area Regional Transit Authority,214.0,"ok,needed,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,City of Arcata,BCG0001203,Operating Assistance Sliding Scale,300902,64BO19-00803,157780.0,157780.0,157780.0,0.0,0.0,Open,City of Arcata,Arcata,CA,9R02-108,9R02-91018,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,1.0,0.0,Vans,City of Arcata,18.0,ok,1.0,1.0,1.0,1.0,1.0,1.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,City of Arvin,BCG0001056,Operating Assistance Sliding Scale,300902,64BO19-00843,66729.0,66729.0,66729.0,0.0,0.0,Open,City of Arvin,Arvin,CA,9R02-056,9R02-91027,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.333333333,0.0,2.0,1.0,Vans,City of Arvin,21.0,"need long-term solution,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,City of Auburn,BCG0001270,Operating Assistance Sliding Scale,300902,64BO19-00818,80731.0,80731.0,80731.0,0.0,0.0,Open,City of Auburn,Auburn,CA,9R02-143,9R02-91032,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,5.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Vans,City of Auburn,23.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,City of California City,BCG0001110,Operating Assistance Sliding Scale,300902,64BO19-00868,44507.0,44507.0,44507.0,0.0,0.0,Open,City of California City,California City,CA,9R02-097,9R02-91111,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,3.0,Bus,City of California City,51.0,needed,0.0,0.0,1.0,1.0,0.0,0.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,City of Chowchilla ,BCG0001139,Operating Assistance Sliding Scale ,300902,64BO19-00844,62279.0,62279.0,62279.0,0.0,0.0,Open,"City of Chowchilla, dba: Chowchilla Area Transit ",Chowchilla,CA,9R02-058,9R02-91071,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.75,0.0,4.0,0.0,Vans,City of Chowchilla,65.0,needed,0.0,0.0,1.0,1.0,0.0,0.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,City of Corcoran - Corcoran Area Transit,BCG0001310,Operating Assistance Sliding Scale,300902,64BO19-00845,115819.0,115819.0,115819.0,0.0,0.0,Open,"City of Corcoran, dba: Corcoran Area Transit",Corcoran,CA,9R02-059,9R02-91002,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,6.0,,0.0,1.0,0.0,0.0,0.0,0.0,3.0,12.66666667,0.0,0.0,2.0,Vans,City of Corcoran,78.0,needed,0.0,0.0,1.0,1.0,0.0,0.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,City of Dinuba ,BCG0001205,Operating Assistance Sliding Scale,300902,64BO19-00846,199499.0,199499.0,199499.0,0.0,0.0,Open,City of Dinuba,Dinuba,CA,9R02-060,9R02-91040,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.266666667,0.0,14.0,1.0,Vans,City of Dinuba,93.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,City of Guadalupe,BCG0001090,Operating Assistance Sliding Scale,300902,64BO19-00886,59733.0,59733.0,59733.0,0.0,0.0,Open,City of Guadalupe,Guadalupe,CA,9R02-042,9R02-91043,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,Vans,City of Guadalupe,129.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
