GEOID,NAME,ttl_jobs,ttl_population
06037106646,"Census Tract 1066.46, Los Angeles County, California",65515,3161
06037106648,"Census Tract 1066.48, Los Angeles County, California",30675,4546
06037106649,"Census Tract 1066.49, Los Angeles County, California",36000,2661
06037107010,"Census Tract 1070.10, Los Angeles County, California",29355,3141
06037107020,"Census Tract 1070.20, Los Angeles County, California",36301,5317
06037108101,"Census Tract 1081.01, Los Angeles County, California",70524,2327
06037108102,"Census Tract 1081.02, Los Angeles County, California",45156,3552
06037108103,"Census Tract 1081.03, Los Angeles County, California",51745,3099
06037108104,"Census Tract 1081.04, Los Angeles County, California",81985,1836
06037108201,"Census Tract 1082.01, Los Angeles County, California",64731,5460
06037108202,"Census Tract 1082.02, Los Angeles County, California",77871,7487
06037109100,"Census Tract 1091, Los Angeles County, California",35045,2797
06037109200,"Census Tract 1092, Los Angeles County, California",58542,2846
06037109300,"Census Tract 1093, Los Angeles County, California",40397,2962
06037109400,"Census Tract 1094, Los Angeles County, California",31736,3903
06037109500,"Census Tract 1095, Los Angeles County, California",22998,4832
06037109601,"Census Tract 1096.01, Los Angeles County, California",40563,4945
06037109603,"Census Tract 1096.03, Los Angeles County, California",32106,4297
06037109604,"Census Tract 1096.04, Los Angeles County, California",37833,3195
06037109700,"Census Tract 1097, Los Angeles County, California",46000,4616
06037109800,"Census Tract 1098, Los Angeles County, California",40198,5534
06037111100,"Census Tract 1111, Los Angeles County, California",39654,3179
06037111201,"Census Tract 1112.01, Los Angeles County, California",45411,3628
06037111202,"Census Tract 1112.02, Los Angeles County, California",47480,5169
06037111204,"Census Tract 1112.04, Los Angeles County, California",77635,6114
06037111205,"Census Tract 1112.05, Los Angeles County, California",46296,3869
06037111206,"Census Tract 1112.06, Los Angeles County, California",55779,4379
06037111301,"Census Tract 1113.01, Los Angeles County, California",30803,7552
06037111302,"Census Tract 1113.02, Los Angeles County, California",32500,5163
06037111400,"Census Tract 1114, Los Angeles County, California",29616,8735
06037113101,"Census Tract 1131.01, Los Angeles County, California",39496,3719
06037113102,"Census Tract 1131.02, Los Angeles County, California",70903,3021
06037113211,"Census Tract 1132.11, Los Angeles County, California",48643,4109
06037113212,"Census Tract 1132.12, Los Angeles County, California",40680,3494
06037113213,"Census Tract 1132.13, Los Angeles County, California",47277,5248
06037113231,"Census Tract 1132.31, Los Angeles County, California",48000,2303
06037113232,"Census Tract 1132.32, Los Angeles County, California",59016,4315
06037113233,"Census Tract 1132.33, Los Angeles County, California",25379,7345
06037113234,"Census Tract 1132.34, Los Angeles County, California",27367,4823
06037113235,"Census Tract 1132.35, Los Angeles County, California",44167,1824
06037113237,"Census Tract 1132.37, Los Angeles County, California",52044,4194
06037113301,"Census Tract 1133.01, Los Angeles County, California",50352,3509
06037113303,"Census Tract 1133.03, Los Angeles County, California",43676,4191
06037113321,"Census Tract 1133.21, Los Angeles County, California",42087,6180
06037113322,"Census Tract 1133.22, Los Angeles County, California",42987,4572
06037113401,"Census Tract 1134.01, Los Angeles County, California",38490,6550
06037113421,"Census Tract 1134.21, Los Angeles County, California",27018,6879
06037113422,"Census Tract 1134.22, Los Angeles County, California",41497,6306
06037115101,"Census Tract 1151.01, Los Angeles County, California",62090,5083
06037115103,"Census Tract 1151.03, Los Angeles County, California",5605,3381
06037115104,"Census Tract 1151.04, Los Angeles County, California",32098,4377
06037115201,"Census Tract 1152.01, Los Angeles County, California",31175,6647
06037115202,"Census Tract 1152.02, Los Angeles County, California",29788,5684
06037115301,"Census Tract 1153.01, Los Angeles County, California",55852,4524
06037115302,"Census Tract 1153.02, Los Angeles County, California",25137,3957
06037115401,"Census Tract 1154.01, Los Angeles County, California",39563,6373
06037115403,"Census Tract 1154.03, Los Angeles County, California",27024,3583
06037115404,"Census Tract 1154.04, Los Angeles County, California",37137,2800
06037117101,"Census Tract 1171.01, Los Angeles County, California",38486,5224
06037117102,"Census Tract 1171.02, Los Angeles County, California",29717,2861
06037117201,"Census Tract 1172.01, Los Angeles County, California",29032,5191
06037117202,"Census Tract 1172.02, Los Angeles County, California",41849,2633
06037117301,"Census Tract 1173.01, Los Angeles County, California",45291,3910
06037117302,"Census Tract 1173.02, Los Angeles County, California",50476,5229
06037117303,"Census Tract 1173.03, Los Angeles County, California",40458,3754
06037117404,"Census Tract 1174.04, Los Angeles County, California",41484,5324
06037117405,"Census Tract 1174.05, Los Angeles County, California",22067,3574
06037117407,"Census Tract 1174.07, Los Angeles County, California",17922,3836
06037117408,"Census Tract 1174.08, Los Angeles County, California",23886,3073
06037117510,"Census Tract 1175.10, Los Angeles County, California",23038,3687
06037117520,"Census Tract 1175.20, Los Angeles County, California",21194,4168
06037117530,"Census Tract 1175.30, Los Angeles County, California",25647,6742
06037119001,"Census Tract 1190.01, Los Angeles County, California",31177,4435
06037119002,"Census Tract 1190.02, Los Angeles County, California",31972,7976
06037119201,"Census Tract 1192.01, Los Angeles County, California",30514,4547
06037119202,"Census Tract 1192.02, Los Angeles County, California",28716,4759
06037119310,"Census Tract 1193.10, Los Angeles County, California",27089,4087
06037119320,"Census Tract 1193.20, Los Angeles County, California",25511,4906
06037119340,"Census Tract 1193.40, Los Angeles County, California",16881,4264
06037119341,"Census Tract 1193.41, Los Angeles County, California",26844,2890
06037119342,"Census Tract 1193.42, Los Angeles County, California",29125,2911
06037119400,"Census Tract 1194, Los Angeles County, California",34106,5499
06037119700,"Census Tract 1197, Los Angeles County, California",34388,4913
06037119800,"Census Tract 1198, Los Angeles County, California",30028,6054
06037119900,"Census Tract 1199, Los Angeles County, California",26903,5245
06037120010,"Census Tract 1200.10, Los Angeles County, California",26351,2704
06037120020,"Census Tract 1200.20, Los Angeles County, California",22696,3872
06037120030,"Census Tract 1200.30, Los Angeles County, California",21070,2666
06037120103,"Census Tract 1201.03, Los Angeles County, California",20679,3452
06037120104,"Census Tract 1201.04, Los Angeles County, California",24125,2228
06037120105,"Census Tract 1201.05, Los Angeles County, California",24625,2832
06037120106,"Census Tract 1201.06, Los Angeles County, California",25055,4763
06037120107,"Census Tract 1201.07, Los Angeles County, California",21219,3893
06037120108,"Census Tract 1201.08, Los Angeles County, California",21867,4732
06037120300,"Census Tract 1203, Los Angeles County, California",28281,5238
06037120400,"Census Tract 1204, Los Angeles County, California",27219,6769
06037121010,"Census Tract 1210.10, Los Angeles County, California",31504,4934
06037121020,"Census Tract 1210.20, Los Angeles County, California",29575,3610
06037121101,"Census Tract 1211.01, Los Angeles County, California",31483,2862
06037121102,"Census Tract 1211.02, Los Angeles County, California",28092,2479
06037121210,"Census Tract 1212.10, Los Angeles County, California",27157,2926
06037121221,"Census Tract 1212.21, Los Angeles County, California",30668,2420
06037121222,"Census Tract 1212.22, Los Angeles County, California",26474,5139
06037121600,"Census Tract 1216, Los Angeles County, California",38496,2735
06037121801,"Census Tract 1218.01, Los Angeles County, California",25532,3127
06037121802,"Census Tract 1218.02, Los Angeles County, California",29135,3216
06037121900,"Census Tract 1219, Los Angeles County, California",31123,3761
06037122000,"Census Tract 1220, Los Angeles County, California",30045,5892
06037122120,"Census Tract 1221.20, Los Angeles County, California",24792,5011
06037122121,"Census Tract 1221.21, Los Angeles County, California",24306,2829
06037122122,"Census Tract 1221.22, Los Angeles County, California",24390,2728
06037122200,"Census Tract 1222, Los Angeles County, California",31276,3469
06037122410,"Census Tract 1224.10, Los Angeles County, California",28183,3457
06037122420,"Census Tract 1224.20, Los Angeles County, California",30124,4503
06037123010,"Census Tract 1230.10, Los Angeles County, California",24975,4027
06037123020,"Census Tract 1230.20, Los Angeles County, California",28085,3250
06037123103,"Census Tract 1231.03, Los Angeles County, California",31649,3808
06037123104,"Census Tract 1231.04, Los Angeles County, California",28380,4416
06037123203,"Census Tract 1232.03, Los Angeles County, California",27252,4094
06037123204,"Census Tract 1232.04, Los Angeles County, California",26193,3129
06037123205,"Census Tract 1232.05, Los Angeles County, California",24482,2492
06037123206,"Census Tract 1232.06, Los Angeles County, California",29094,2572
06037123301,"Census Tract 1233.01, Los Angeles County, California",30007,4530
06037123303,"Census Tract 1233.03, Los Angeles County, California",26572,3087
06037123304,"Census Tract 1233.04, Los Angeles County, California",31310,4362
06037123410,"Census Tract 1234.10, Los Angeles County, California",28159,4181
06037123420,"Census Tract 1234.20, Los Angeles County, California",29276,4408
06037123510,"Census Tract 1235.10, Los Angeles County, California",23750,4795
06037123520,"Census Tract 1235.20, Los Angeles County, California",31657,2816
06037123601,"Census Tract 1236.01, Los Angeles County, California",32276,4803
06037123602,"Census Tract 1236.02, Los Angeles County, California",25548,3659
06037123700,"Census Tract 1237, Los Angeles County, California",35329,4435
06037123800,"Census Tract 1238, Los Angeles County, California",51325,6018
06037123901,"Census Tract 1239.01, Los Angeles County, California",32399,4696
06037123902,"Census Tract 1239.02, Los Angeles County, California",39632,2668
06037124000,"Census Tract 1240, Los Angeles County, California",53698,5219
06037124102,"Census Tract 1241.02, Los Angeles County, California",30932,3551
06037124103,"Census Tract 1241.03, Los Angeles County, California",24298,1950
06037124104,"Census Tract 1241.04, Los Angeles County, California",30013,2492
06037124105,"Census Tract 1241.05, Los Angeles County, California",36295,2538
06037124201,"Census Tract 1242.01, Los Angeles County, California",35791,3348
06037124203,"Census Tract 1242.03, Los Angeles County, California",30889,2384
06037124204,"Census Tract 1242.04, Los Angeles County, California",26716,2192
06037124300,"Census Tract 1243, Los Angeles County, California",32306,2988
06037124400,"Census Tract 1244, Los Angeles County, California",39510,4858
06037124500,"Census Tract 1245, Los Angeles County, California",37470,2925
06037124600,"Census Tract 1246, Los Angeles County, California",46378,2691
06037124700,"Census Tract 1247, Los Angeles County, California",58243,5539
06037124902,"Census Tract 1249.02, Los Angeles County, California",32063,2706
06037124903,"Census Tract 1249.03, Los Angeles County, California",41210,3499
